NU_ANO_CENSO;CO_ENTIDADE;NO_AREA_CURSO_PROFISSIONAL;ID_AREA_CURSO_PROFISSIONAL;NO_CURSO_EDUC_PROFISSIONAL;CO_CURSO_EDUC_PROFISSIONAL;QT_CURSO_TEC;QT_MAT_CURSO_TEC;QT_CURSO_TEC_IFTP;QT_MAT_CURSO_TEC_IFTP;QT_CURSO_TEC_NM;QT_MAT_CURSO_TEC_NM;QT_CURSO_TEC_CONC;QT_MAT_CURSO_TEC_CONC;QT_CURSO_TEC_SUBS;QT_MAT_CURSO_TEC_SUBS;QT_CURSO_TEC_IFTP_CT;QT_MAT_CURSO_TEC_IFTP_CT;QT_CURSO_TEC_EJA;QT_MAT_CURSO_TEC_EJA
2025;24088323;Ambiente e saúde;1;Radiologia;1023;1;107;0;0;0;0;0;0;1;107;0;0;0;0
2025;24088323;Controle e processos industriais;3;Eletrotécnica;3040;1;161;0;0;0;0;1;5;1;156;0;0;0;0
2025;24088323;Gestão e negócios;4;Administração;4050;1;47;0;0;0;0;0;0;1;47;0;0;0;0
2025;24088323;Segurança;13;Segurança do Trabalho;13182;1;133;0;0;0;0;0;0;1;133;0;0;0;0
2025;24088366;Gestão e negócios;4;Logística;4056;1;75;0;0;0;0;0;0;0;0;0;0;1;75
2025;24088366;Informação e comunicação;6;Redes de Computadores;6077;1;79;1;79;0;0;0;0;0;0;0;0;0;0
2025;24088463;Ambiente e saúde;1;Meio Ambiente;1016;1;221;1;221;0;0;0;0;0;0;0;0;0;0
2025;24088463;Gestão e negócios;4;Administração;4050;1;240;1;240;0;0;0;0;0;0;0;0;0;0
2025;24088471;Gestão e negócios;4;Logística;4056;1;8;0;0;0;0;0;0;0;0;0;0;1;8
2025;24088510;Desenvolvimento educacional e social;2;Secretaria Escolar;2034;1;64;0;0;0;0;0;0;1;64;0;0;0;0
2025;24088510;Gestão e negócios;4;Administração;4050;1;144;0;0;0;0;0;0;1;144;0;0;0;0
2025;24088510;Informação e comunicação;6;Informática para Internet;6074;1;14;0;0;0;0;0;0;1;14;0;0;0;0
2025;24088811;Recursos naturais;12;Agroecologia;12172;1;160;1;160;0;0;0;0;0;0;0;0;0;0
2025;24088838;Ambiente e saúde;1;Enfermagem;1006;1;163;0;0;0;0;1;18;1;145;0;0;0;0
2025;24088838;Ambiente e saúde;1;Saúde Bucal;1012;1;41;0;0;0;0;1;7;1;34;0;0;0;0
2025;24088838;Ambiente e saúde;1;Radiologia;1023;1;39;0;0;0;0;1;6;1;33;0;0;0;0
2025;24088862;Controle e processos industriais;3;Eletrotécnica;3040;1;51;0;0;0;0;0;0;1;51;0;0;0;0
2025;24088862;Segurança;13;Segurança do Trabalho;13182;1;41;0;0;0;0;0;0;1;41;0;0;0;0
2025;24089095;Informação e comunicação;6;Informática;6073;1;222;1;222;0;0;0;0;0;0;0;0;0;0
2025;24089095;Produção industrial;11;Planejamento e Controle da Produção;11176;1;174;1;174;0;0;0;0;0;0;0;0;0;0
2025;24089109;Controle e processos industriais;3;Eletrotécnica;3040;1;210;1;210;0;0;0;0;0;0;0;0;0;0
2025;24089109;Produção alimentícia;9;Alimentos;9120;1;212;1;212;0;0;0;0;0;0;0;0;0;0
2025;24089338;Ambiente e saúde;1;Enfermagem;1006;1;831;0;0;0;0;1;426;1;405;0;0;0;0
2025;24089338;Ambiente e saúde;1;Radiologia;1023;1;195;0;0;0;0;1;89;1;106;0;0;0;0
2025;24089338;Gestão e negócios;4;Administração;4050;1;277;0;0;0;0;1;199;1;78;0;0;0;0
2025;24089338;Informação e comunicação;6;Informática;6073;1;70;0;0;0;0;1;69;1;1;0;0;0;0
2025;24089591;Ambiente e saúde;1;Enfermagem;1006;1;239;0;0;0;0;0;0;0;0;1;239;0;0
2025;24089656;Informação e comunicação;6;Informática para Internet;6074;1;79;1;79;0;0;0;0;0;0;0;0;0;0
2025;24089656;Produção cultural e design;10;Instrumento Musical (nome do instrumento);10144;1;79;1;75;0;0;0;0;1;4;0;0;0;0
2025;24089877;Controle e processos industriais;3;Eletrotécnica;3040;1;119;0;0;0;0;0;0;1;119;0;0;0;0
2025;24089877;Segurança;13;Segurança do Trabalho;13182;1;61;0;0;0;0;0;0;1;61;0;0;0;0
2025;24090069;Ambiente e saúde;1;Análises clínicas;1002;1;7;0;0;0;0;0;0;1;7;0;0;0;0
2025;24090069;Ambiente e saúde;1;Enfermagem;1006;1;145;0;0;0;0;1;20;1;125;0;0;0;0
2025;24090069;Ambiente e saúde;1;Saúde Bucal;1012;1;39;0;0;0;0;1;27;1;12;0;0;0;0
2025;24090107;Ambiente e saúde;1;Enfermagem;1006;1;85;0;0;0;0;1;78;1;7;0;0;0;0
2025;24090107;Ambiente e saúde;1;Radiologia;1023;1;87;0;0;0;0;1;83;1;4;0;0;0;0
2025;24090107;Controle e processos industriais;3;Eletrotécnica;3040;1;100;0;0;0;0;1;95;1;5;0;0;0;0
2025;24090107;Gestão e negócios;4;Administração;4050;1;30;0;0;0;0;1;27;1;3;0;0;0;0
2025;24090107;Segurança;13;Segurança do Trabalho;13182;1;64;0;0;0;0;1;59;1;5;0;0;0;0
2025;24090263;Ambiente e saúde;1;Análises clínicas;1002;1;11;0;0;0;0;0;0;1;11;0;0;0;0
2025;24090263;Ambiente e saúde;1;Enfermagem;1006;1;30;0;0;0;0;1;1;1;29;0;0;0;0
2025;24090263;Ambiente e saúde;1;Estética;1008;1;12;0;0;0;0;0;0;1;12;0;0;0;0
2025;24090263;Ambiente e saúde;1;Veterinária;1033;1;38;0;0;0;0;1;2;1;36;0;0;0;0
2025;24090433;Ambiente e saúde;1;Enfermagem;1006;1;124;0;0;0;0;1;15;1;109;0;0;0;0
2025;24090433;Controle e processos industriais;3;Eletrotécnica;3040;1;10;0;0;0;0;0;0;1;10;0;0;0;0
2025;24090620;Gestão e negócios;4;Administração;4050;1;23;0;0;0;0;0;0;1;23;0;0;0;0
2025;24090620;Gestão e negócios;4;Logística;4056;1;31;0;0;0;0;0;0;1;31;0;0;0;0
2025;24090620;Segurança;13;Segurança do Trabalho;13182;1;58;0;0;0;0;0;0;1;58;0;0;0;0
2025;24090646;Ambiente e saúde;1;Enfermagem;1006;1;134;0;0;0;0;1;81;1;53;0;0;0;0
2025;24090689;Informação e comunicação;6;Redes de Computadores;6077;1;143;1;143;0;0;0;0;0;0;0;0;0;0
2025;24090689;Produção industrial;11;Química;11175;1;139;1;139;0;0;0;0;0;0;0;0;0;0
2025;24090930;Gestão e negócios;4;Administração;4050;1;70;1;70;0;0;0;0;0;0;0;0;0;0
2025;24090930;Informação e comunicação;6;Informática;6073;1;43;0;0;0;0;1;16;1;27;0;0;0;0
2025;24090930;Recursos naturais;12;Agroecologia;12172;1;69;1;69;0;0;0;0;0;0;0;0;0;0
2025;24090948;Ambiente e saúde;1;Estética;1008;1;61;1;61;0;0;0;0;0;0;0;0;0;0
2025;24090948;Gestão e negócios;4;Administração;4050;1;59;1;59;0;0;0;0;0;0;0;0;0;0
2025;24090948;Informação e comunicação;6;Informática;6073;1;36;0;0;0;0;1;6;1;30;0;0;0;0
2025;24090964;Gestão e negócios;4;Administração;4050;1;32;1;32;0;0;0;0;0;0;0;0;0;0
2025;24090964;Informação e comunicação;6;Informática;6073;1;26;0;0;0;0;1;9;1;17;0;0;0;0
2025;24090964;Recursos naturais;12;Agroecologia;12172;1;25;1;25;0;0;0;0;0;0;0;0;0;0
2025;24091014;Segurança;13;Segurança do Trabalho;13182;1;12;0;0;0;0;0;0;1;12;0;0;0;0
2025;24091057;Informação e comunicação;6;Informática;6073;1;77;1;77;0;0;0;0;0;0;0;0;0;0
2025;24091057;Produção alimentícia;9;Alimentos;9120;1;75;1;75;0;0;0;0;0;0;0;0;0;0
2025;24091340;Ambiente e saúde;1;Enfermagem;1006;1;33;0;0;0;0;0;0;1;33;0;0;0;0
2025;24091405;Produção cultural e design;10;Canto;10132;1;11;0;0;0;0;1;8;1;3;0;0;0;0
2025;24091405;Produção cultural e design;10;Instrumento Musical (nome do instrumento);10144;1;80;0;0;0;0;1;16;1;64;0;0;0;0
2025;24091405;Produção cultural e design;10;Outros - Eixo Produção Cultural e Design;10999;1;9;0;0;0;0;0;0;1;9;0;0;0;0
2025;24093408;Informação e comunicação;6;Informática para Internet;6074;1;69;1;69;0;0;0;0;0;0;0;0;0;0
2025;24093408;Informação e comunicação;6;Desenvolvimento de Sistemas;6082;1;13;0;0;0;0;0;0;1;13;0;0;0;0
2025;24094200;Gestão e negócios;4;Administração;4050;1;54;0;0;0;0;0;0;1;54;0;0;0;0
2025;24094200;Informação e comunicação;6;Informática para Internet;6074;1;77;1;77;0;0;0;0;0;0;0;0;0;0
2025;24094200;Informação e comunicação;6;Desenvolvimento de Sistemas;6082;1;14;0;0;0;0;0;0;1;14;0;0;0;0
2025;24094200;Segurança;13;Segurança do Trabalho;13182;1;59;0;0;0;0;0;0;1;59;0;0;0;0
2025;24094404;Turismo, hospitalidade e lazer;5;Guia de Turismo;5069;1;12;0;0;0;0;0;0;1;12;0;0;0;0
2025;24096008;Gestão e negócios;4;Administração;4050;1;435;1;435;0;0;0;0;0;0;0;0;0;0
2025;24096008;Informação e comunicação;6;Informática;6073;1;271;1;271;0;0;0;0;0;0;0;0;0;0
2025;24327301;Controle e processos industriais;3;Mecânica;3043;1;137;1;137;0;0;0;0;0;0;0;0;0;0
2025;24327301;Controle e processos industriais;3;Refrigeração e Climatização;3048;1;156;1;142;0;0;0;0;1;14;0;0;0;0
2025;24327301;Informação e comunicação;6;Informática;6073;1;392;1;376;0;0;0;0;1;16;0;0;0;0
2025;24327301;Informação e comunicação;6;Manutenção e Suporte em Informática;6075;1;14;0;0;0;0;0;0;0;0;0;0;1;14
2025;24327310;Informação e comunicação;6;Informática;6073;1;213;1;213;0;0;0;0;0;0;0;0;0;0
2025;24327310;Produção industrial;11;Química;11175;1;197;1;197;0;0;0;0;0;0;0;0;0;0
2025;24327310;Recursos naturais;12;Recursos Pesqueiros;12184;1;236;1;236;0;0;0;0;0;0;0;0;0;0
2025;24327328;Informação e comunicação;6;Informática;6073;1;237;1;237;0;0;0;0;0;0;0;0;0;0
2025;24327328;Produção industrial;11;Química;11175;1;158;1;152;0;0;0;0;1;6;0;0;0;0
2025;24327328;Recursos naturais;12;Agropecuária;12174;1;323;1;286;0;0;0;0;1;37;0;0;0;0
2025;24328308;Informação e comunicação;6;Informática;6073;1;220;1;220;0;0;0;0;0;0;0;0;0;0
2025;24328308;Produção alimentícia;9;Alimentos;9120;1;250;1;250;0;0;0;0;0;0;0;0;0;0
2025;24328308;Recursos naturais;12;Apicultura;12188;1;245;1;245;0;0;0;0;0;0;0;0;0;0
2025;24329304;Controle e processos industriais;3;Eletrotécnica;3040;1;151;1;151;0;0;0;0;0;0;0;0;0;0
2025;24329304;Gestão e negócios;4;Administração;4050;1;183;1;156;0;0;0;0;1;27;0;0;0;0
2025;24329304;Informação e comunicação;6;Informática;6073;1;156;1;156;0;0;0;0;0;0;0;0;0;0
2025;24329312;Controle e processos industriais;3;Eletrotécnica;3040;1;187;1;144;0;0;0;0;1;43;0;0;0;0
2025;24329312;Informação e comunicação;6;Informática;6073;1;291;1;291;0;0;0;0;0;0;0;0;0;0
2025;24329312;Produção industrial;11;Têxtil;11169;1;144;1;144;0;0;0;0;0;0;0;0;0;0
2025;24329312;Produção industrial;11;Vestuário;11170;1;182;1;152;0;0;0;0;1;30;0;0;0;0
2025;25000349;Gestão e negócios;4;Administração;4050;1;84;1;84;0;0;0;0;0;0;0;0;0;0
2025;25000640;Controle e processos industriais;3;Eletrônica;3039;1;95;1;95;0;0;0;0;0;0;0;0;0;0
2025;25000640;Gestão e negócios;4;Administração;4050;1;50;1;50;0;0;0;0;0;0;0;0;0;0
2025;25001825;Recursos naturais;12;Agropecuária;12174;1;227;1;205;0;0;0;0;1;22;0;0;0;0
2025;25001833;Gestão e negócios;4;Marketing;4057;1;199;1;199;0;0;0;0;0;0;0;0;0;0
2025;25001833;Informação e comunicação;6;Informática;6073;1;134;1;134;0;0;0;0;0;0;0;0;0;0
2025;25001833;Segurança;13;Segurança do Trabalho;13182;1;43;1;43;0;0;0;0;0;0;0;0;0;0
2025;25003410;Informação e comunicação;6;Informática;6073;1;79;1;79;0;0;0;0;0;0;0;0;0;0
2025;25003410;Recursos naturais;12;Agropecuária;12174;1;37;1;37;0;0;0;0;0;0;0;0;0;0
2025;25004883;Informação e comunicação;6;Informática;6073;1;58;1;58;0;0;0;0;0;0;0;0;0;0
2025;25004883;Recursos naturais;12;Agroecologia;12172;1;104;1;104;0;0;0;0;0;0;0;0;0;0
2025;25005995;Gestão e negócios;4;Administração;4050;1;40;1;40;0;0;0;0;0;0;0;0;0;0
2025;25005995;Recursos naturais;12;Agropecuária;12174;1;68;1;68;0;0;0;0;0;0;0;0;0;0
2025;25006223;Gestão e negócios;4;Comércio;4051;1;41;1;41;0;0;0;0;0;0;0;0;0;0
2025;25006223;Informação e comunicação;6;Informática;6073;1;65;1;65;0;0;0;0;0;0;0;0;0;0
2025;25006223;Informação e comunicação;6;Manutenção e Suporte em Informática;6075;1;35;1;35;0;0;0;0;0;0;0;0;0;0
2025;25007556;Ensino Médio - Curso Normal/Magistério;999;Ensino Médio - Curso Normal/Magistério;99999;1;109;0;0;1;109;0;0;0;0;0;0;0;0
2025;25007785;Controle e processos industriais;3;Sistemas de Energia Renovável;3058;1;60;1;60;0;0;0;0;0;0;0;0;0;0
2025;25007785;Gestão e negócios;4;Contabilidade;4053;1;7;1;7;0;0;0;0;0;0;0;0;0;0
2025;25007785;Informação e comunicação;6;Informática;6073;1;241;1;241;0;0;0;0;0;0;0;0;0;0
2025;25008978;Ambiente e saúde;1;Meio Ambiente;1016;1;37;0;0;0;0;0;0;0;0;0;0;1;37
2025;25008978;Controle e processos industriais;3;Eletromecânica;3038;1;191;1;107;0;0;0;0;1;84;0;0;0;0
2025;25008978;Informação e comunicação;6;Informática;6073;1;112;1;112;0;0;0;0;0;0;0;0;0;0
2025;25008978;Infraestrutura;7;Edificações;7085;1;171;1;109;0;0;0;0;1;62;0;0;0;0
2025;25009087;Ambiente e saúde;1;Agente Comunitário de Saúde;1001;1;31;0;0;0;0;0;0;1;31;0;0;0;0
2025;25009087;Ambiente e saúde;1;Enfermagem;1006;1;60;0;0;0;0;0;0;1;60;0;0;0;0
2025;25009087;Ambiente e saúde;1;Saúde Bucal;1012;1;47;0;0;0;0;0;0;1;47;0;0;0;0
2025;25010565;Gestão e negócios;4;Administração;4050;1;222;1;222;0;0;0;0;0;0;0;0;0;0
2025;25012207;Controle e processos industriais;3;Refrigeração e Climatização;3048;1;147;1;147;0;0;0;0;0;0;0;0;0;0
2025;25012916;Gestão e negócios;4;Marketing;4057;1;101;1;101;0;0;0;0;0;0;0;0;0;0
2025;25012916;Produção cultural e design;10;Instrumento Musical (nome do instrumento);10144;1;133;1;133;0;0;0;0;0;0;0;0;0;0
2025;25013840;Recursos naturais;12;Agricultura;12171;1;184;1;184;0;0;0;0;0;0;0;0;0;0
2025;25014692;Informação e comunicação;6;Informática;6073;1;108;1;108;0;0;0;0;0;0;0;0;0;0
2025;25015320;Informação e comunicação;6;Informática;6073;1;105;1;105;0;0;0;0;0;0;0;0;0;0
2025;25015869;Ambiente e saúde;1;Meio Ambiente;1016;1;26;1;26;0;0;0;0;0;0;0;0;0;0
2025;25015869;Informação e comunicação;6;Desenvolvimento de Sistemas;6082;1;39;1;39;0;0;0;0;0;0;0;0;0;0
2025;25015869;Infraestrutura;7;Edificações;7085;1;62;1;62;0;0;0;0;0;0;0;0;0;0
2025;25016164;Recursos naturais;12;Agroecologia;12172;1;70;1;70;0;0;0;0;0;0;0;0;0;0
2025;25017080;Informação e comunicação;6;Informática;6073;1;121;1;121;0;0;0;0;0;0;0;0;0;0
2025;25017080;Informação e comunicação;6;Programação de Jogos Digitais;6076;1;50;1;50;0;0;0;0;0;0;0;0;0;0
2025;25018027;Ambiente e saúde;1;Meio Ambiente;1016;1;90;1;90;0;0;0;0;0;0;0;0;0;0
2025;25018027;Informação e comunicação;6;Informática;6073;1;163;1;77;0;0;0;0;1;86;0;0;0;0
2025;25018027;Produção alimentícia;9;Agroindústria;9121;1;90;1;73;0;0;0;0;0;0;0;0;1;17
2025;25018027;Recursos naturais;12;Agropecuária;12174;1;125;1;93;0;0;0;0;1;32;0;0;0;0
2025;25018094;Recursos naturais;12;Agropecuária;12174;1;199;1;199;0;0;0;0;0;0;0;0;0;0
2025;25018280;Ambiente e saúde;1;Nutrição e Dietética;1018;1;165;1;165;0;0;0;0;0;0;0;0;0;0
2025;25018280;Segurança;13;Segurança do Trabalho;13182;1;143;1;143;0;0;0;0;0;0;0;0;0;0
2025;25019538;Informação e comunicação;6;Informática;6073;1;134;1;134;0;0;0;0;0;0;0;0;0;0
2025;25019538;Informação e comunicação;6;Manutenção e Suporte em Informática;6075;1;47;1;47;0;0;0;0;0;0;0;0;0;0
2025;25020749;Ambiente e saúde;1;Enfermagem;1006;1;11;0;0;0;0;1;11;0;0;0;0;0;0
2025;25020749;Ambiente e saúde;1;Estética;1008;1;5;0;0;0;0;1;5;0;0;0;0;0;0
2025;25020749;Ambiente e saúde;1;Saúde Bucal;1012;1;9;0;0;0;0;1;9;0;0;0;0;0;0
2025;25020749;Ambiente e saúde;1;Prótese Dentária;1022;1;10;0;0;0;0;1;10;0;0;0;0;0;0
2025;25020749;Controle e processos industriais;3;Eletrotécnica;3040;1;3;0;0;0;0;1;3;0;0;0;0;0;0
2025;25020749;Gestão e negócios;4;Administração;4050;1;4;0;0;0;0;1;4;0;0;0;0;0;0
2025;25020854;Gestão e negócios;4;Administração;4050;1;87;1;87;0;0;0;0;0;0;0;0;0;0
2025;25020854;Gestão e negócios;4;Comércio;4051;1;17;1;17;0;0;0;0;0;0;0;0;0;0
2025;25020854;Informação e comunicação;6;Informática;6073;1;117;1;117;0;0;0;0;0;0;0;0;0;0
2025;25020854;Informação e comunicação;6;Manutenção e Suporte em Informática;6075;1;12;1;12;0;0;0;0;0;0;0;0;0;0
2025;25021885;Ambiente e saúde;1;Enfermagem;1006;1;70;0;0;0;0;0;0;1;70;0;0;0;0
2025;25021885;Ambiente e saúde;1;Farmácia;1009;1;17;0;0;0;0;0;0;1;17;0;0;0;0
2025;25022652;Gestão e negócios;4;Contabilidade;4053;1;66;1;66;0;0;0;0;0;0;0;0;0;0
2025;25022652;Produção cultural e design;10;Publicidade;10151;1;33;1;33;0;0;0;0;0;0;0;0;0;0
2025;25024175;Recursos naturais;12;Agropecuária;12174;1;82;1;82;0;0;0;0;0;0;0;0;0;0
2025;25024558;Informação e comunicação;6;Desenvolvimento de Sistemas;6082;1;135;1;135;0;0;0;0;0;0;0;0;0;0
2025;25025368;Gestão e negócios;4;Vendas;4065;1;90;1;90;0;0;0;0;0;0;0;0;0;0
2025;25025368;Informação e comunicação;6;Programação de Jogos Digitais;6076;1;42;1;42;0;0;0;0;0;0;0;0;0;0
2025;25025635;Gestão e negócios;4;Administração;4050;1;59;1;59;0;0;0;0;0;0;0;0;0;0
2025;25025635;Recursos naturais;12;Agricultura;12171;1;85;1;85;0;0;0;0;0;0;0;0;0;0
2025;25025830;Produção alimentícia;9;Agroindústria;9121;1;103;1;103;0;0;0;0;0;0;0;0;0;0
2025;25027026;Gestão e negócios;4;Comércio;4051;1;93;1;93;0;0;0;0;0;0;0;0;0;0
2025;25027026;Produção industrial;11;Biotecnologia;11173;1;134;1;134;0;0;0;0;0;0;0;0;0;0
2025;25027930;Ambiente e saúde;1;Análises clínicas;1002;1;74;1;74;0;0;0;0;0;0;0;0;0;0
2025;25027930;Informação e comunicação;6;Programação de Jogos Digitais;6076;1;78;1;78;0;0;0;0;0;0;0;0;0;0
2025;25029789;Informação e comunicação;6;Informática;6073;1;145;1;145;0;0;0;0;0;0;0;0;0;0
2025;25031783;Gestão e negócios;4;Administração;4050;1;59;1;59;0;0;0;0;0;0;0;0;0;0
2025;25031783;Informação e comunicação;6;Manutenção e Suporte em Informática;6075;1;10;1;10;0;0;0;0;0;0;0;0;0;0
2025;25033794;Informação e comunicação;6;Informática;6073;1;198;1;198;0;0;0;0;0;0;0;0;0;0
2025;25034200;Gestão e negócios;4;Administração;4050;1;64;1;64;0;0;0;0;0;0;0;0;0;0
2025;25034200;Informação e comunicação;6;Informática;6073;1;168;1;168;0;0;0;0;0;0;0;0;0;0
2025;25034839;Gestão e negócios;4;Administração;4050;1;77;1;77;0;0;0;0;0;0;0;0;0;0
2025;25034839;Recursos naturais;12;Agronegócio;12173;1;97;1;97;0;0;0;0;0;0;0;0;0;0
2025;25036335;Gestão e negócios;4;Administração;4050;1;188;1;188;0;0;0;0;0;0;0;0;0;0
2025;25036335;Recursos naturais;12;Agropecuária;12174;1;57;1;57;0;0;0;0;0;0;0;0;0;0
2025;25036335;Recursos naturais;12;Apicultura;12188;1;72;1;72;0;0;0;0;0;0;0;0;0;0
2025;25037803;Gestão e negócios;4;Administração;4050;1;137;1;137;0;0;0;0;0;0;0;0;0;0
2025;25037803;Turismo, hospitalidade e lazer;5;Guia de Turismo;5069;1;58;1;58;0;0;0;0;0;0;0;0;0;0
2025;25037803;Infraestrutura;7;Edificações;7085;1;58;1;58;0;0;0;0;0;0;0;0;0;0
2025;25038478;Controle e processos industriais;3;Sistemas de Energia Renovável;3058;1;76;1;76;0;0;0;0;0;0;0;0;0;0
2025;25038478;Gestão e negócios;4;Administração;4050;1;55;1;55;0;0;0;0;0;0;0;0;0;0
2025;25039032;Controle e processos industriais;3;Eletrotécnica;3040;1;52;1;52;0;0;0;0;0;0;0;0;0;0
2025;25039032;Gestão e negócios;4;Contabilidade;4053;1;28;1;28;0;0;0;0;0;0;0;0;0;0
2025;25039032;Gestão e negócios;4;Logística;4056;1;49;1;49;0;0;0;0;0;0;0;0;0;0
2025;25039032;Informação e comunicação;6;Informática;6073;1;191;1;191;0;0;0;0;0;0;0;0;0;0
2025;25039032;Recursos naturais;12;Mineração;12181;1;30;1;30;0;0;0;0;0;0;0;0;0;0
2025;25039504;Gestão e negócios;4;Comércio;4051;1;110;1;110;0;0;0;0;0;0;0;0;0;0
2025;25040014;Controle e processos industriais;3;Sistemas de Energia Renovável;3058;1;72;1;72;0;0;0;0;0;0;0;0;0;0
2025;25040014;Turismo, hospitalidade e lazer;5;Gastronomia;5067;1;20;1;20;0;0;0;0;0;0;0;0;0;0
2025;25040820;Gestão e negócios;4;Administração;4050;1;60;1;60;0;0;0;0;0;0;0;0;0;0
2025;25040820;Infraestrutura;7;Edificações;7085;1;91;1;91;0;0;0;0;0;0;0;0;0;0
2025;25041525;Gestão e negócios;4;Administração;4050;1;162;1;162;0;0;0;0;0;0;0;0;0;0
2025;25041525;Informação e comunicação;6;Informática;6073;1;163;1;163;0;0;0;0;0;0;0;0;0;0
2025;25043277;Ambiente e saúde;1;Análises clínicas;1002;1;140;1;140;0;0;0;0;0;0;0;0;0;0
2025;25043277;Informação e comunicação;6;Informática;6073;1;95;1;95;0;0;0;0;0;0;0;0;0;0
2025;25043897;Gestão e negócios;4;Administração;4050;1;45;1;45;0;0;0;0;0;0;0;0;0;0
2025;25043897;Recursos naturais;12;Agropecuária;12174;1;117;1;117;0;0;0;0;0;0;0;0;0;0
2025;25044362;Recursos naturais;12;Agroecologia;12172;1;140;1;140;0;0;0;0;0;0;0;0;0;0
2025;25044788;Informação e comunicação;6;Informática;6073;1;81;1;81;0;0;0;0;0;0;0;0;0;0
2025;25045059;Recursos naturais;12;Agropecuária;12174;1;213;1;213;0;0;0;0;0;0;0;0;0;0
2025;25045377;Informação e comunicação;6;Informática;6073;1;239;1;239;0;0;0;0;0;0;0;0;0;0
2025;25045377;Informação e comunicação;6;Manutenção e Suporte em Informática;6075;1;103;1;103;0;0;0;0;0;0;0;0;0;0
2025;25045377;Produção cultural e design;10;Instrumento Musical (nome do instrumento);10144;1;110;1;110;0;0;0;0;0;0;0;0;0;0
2025;25045377;Produção cultural e design;10;Design de Moda;10158;1;27;1;27;0;0;0;0;0;0;0;0;0;0
2025;25046950;Informação e comunicação;6;Desenvolvimento de Sistemas;6082;1;46;1;46;0;0;0;0;0;0;0;0;0;0
2025;25046950;Recursos naturais;12;Agropecuária;12174;1;124;1;124;0;0;0;0;0;0;0;0;0;0
2025;25049496;Gestão e negócios;4;Serviços Públicos;4063;1;209;1;209;0;0;0;0;0;0;0;0;0;0
2025;25049496;Informação e comunicação;6;Desenvolvimento de Sistemas;6082;1;153;1;153;0;0;0;0;0;0;0;0;0;0
2025;25050435;Gestão e negócios;4;Administração;4050;1;45;1;45;0;0;0;0;0;0;0;0;0;0
2025;25050435;Recursos naturais;12;Agronegócio;12173;1;78;1;78;0;0;0;0;0;0;0;0;0;0
2025;25051580;Ambiente e saúde;1;Nutrição e Dietética;1018;1;47;1;47;0;0;0;0;0;0;0;0;0;0
2025;25051580;Gestão e negócios;4;Administração;4050;1;119;1;119;0;0;0;0;0;0;0;0;0;0
2025;25051598;Gestão e negócios;4;Administração;4050;1;41;1;41;0;0;0;0;0;0;0;0;0;0
2025;25051598;Produção cultural e design;10;Produção de Moda;10150;1;85;1;85;0;0;0;0;0;0;0;0;0;0
2025;25053124;Recursos naturais;12;Agronegócio;12173;1;115;1;115;0;0;0;0;0;0;0;0;0;0
2025;25053493;Informação e comunicação;6;Informática;6073;1;46;1;46;0;0;0;0;0;0;0;0;0;0
2025;25053728;Recursos naturais;12;Agropecuária;12174;1;127;1;127;0;0;0;0;0;0;0;0;0;0
2025;25054023;Recursos naturais;12;Agropecuária;12174;1;86;1;86;0;0;0;0;0;0;0;0;0;0
2025;25054180;Recursos naturais;12;Agronegócio;12173;1;104;1;104;0;0;0;0;0;0;0;0;0;0
2025;25055046;Gestão e negócios;4;Administração;4050;1;248;1;248;0;0;0;0;0;0;0;0;0;0
2025;25055046;Recursos naturais;12;Agropecuária;12174;1;60;1;60;0;0;0;0;0;0;0;0;0;0
2025;25056620;Gestão e negócios;4;Contabilidade;4053;1;52;1;52;0;0;0;0;0;0;0;0;0;0
2025;25056620;Recursos naturais;12;Agropecuária;12174;1;103;1;103;0;0;0;0;0;0;0;0;0;0
2025;25057146;Ambiente e saúde;1;Nutrição e Dietética;1018;1;77;1;77;0;0;0;0;0;0;0;0;0;0
2025;25057146;Gestão e negócios;4;Administração;4050;1;121;1;121;0;0;0;0;0;0;0;0;0;0
2025;25057146;Recursos naturais;12;Agroecologia;12172;1;347;1;347;0;0;0;0;0;0;0;0;0;0
2025;25057820;Informação e comunicação;6;Informática;6073;1;65;1;65;0;0;0;0;0;0;0;0;0;0
2025;25057820;Recursos naturais;12;Agroecologia;12172;1;78;1;78;0;0;0;0;0;0;0;0;0;0
2025;25058304;Recursos naturais;12;Agropecuária;12174;1;163;1;163;0;0;0;0;0;0;0;0;0;0
2025;25058304;Recursos naturais;12;Mineração;12181;1;54;1;54;0;0;0;0;0;0;0;0;0;0
2025;25058975;Turismo, hospitalidade e lazer;5;Guia de Turismo;5069;1;32;1;32;0;0;0;0;0;0;0;0;0;0
2025;25058975;Turismo, hospitalidade e lazer;5;Outros - Eixo Turismo, hospitalidade e Lazer;5999;1;228;1;228;0;0;0;0;0;0;0;0;0;0
2025;25060376;Ambiente e saúde;1;Análises clínicas;1002;1;9;1;9;0;0;0;0;0;0;0;0;0;0
2025;25060376;Informação e comunicação;6;Informática;6073;1;29;1;29;0;0;0;0;0;0;0;0;0;0
2025;25060376;Informação e comunicação;6;Manutenção e Suporte em Informática;6075;1;16;1;16;0;0;0;0;0;0;0;0;0;0
2025;25060376;Recursos naturais;12;Agroecologia;12172;1;45;1;45;0;0;0;0;0;0;0;0;0;0
